table,game_id,feature_time,label_time
starter,2021-09-19_PHI_NYM,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-20_WSH_MIA,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_WSH_MIA,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-27_KC_CLE,2021-09-27 00:00:00+00:00,2021-09-27 00:00:00+00:00
starter,2021-09-27_KC_CLE,2021-09-27 00:00:00+00:00,2021-09-27 00:00:00+00:00
starter,2021-09-21_NYM_BOS,2021-09-21 00:00:00+00:00,2021-09-21 00:00:00+00:00
starter,2021-09-21_NYM_BOS,2021-09-21 00:00:00+00:00,2021-09-21 00:00:00+00:00
starter,2021-09-19_PIT_MIA,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_PIT_MIA,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-20_SEA_OAK,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_SEA_OAK,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-19_CHC_MIL,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_CHC_MIL,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-20_TEX_NYY,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_TEX_NYY,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_STL_MIL,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_STL_MIL,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-19_SEA_KC,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_SEA_KC,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-18_COL_WSH,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_COL_WSH,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-21_HOU_LAA,2021-09-21 00:00:00+00:00,2021-09-21 00:00:00+00:00
starter,2021-09-21_HOU_LAA,2021-09-21 00:00:00+00:00,2021-09-21 00:00:00+00:00
starter,2021-09-19_BAL_BOS,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_BAL_BOS,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_OAK_LAA,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_OAK_LAA,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_DET_TB,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_DET_TB,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_AZ_HOU,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_AZ_HOU,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-20_CWS_DET,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_CWS_DET,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_HOU_LAA,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_HOU_LAA,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-18_CHC_MIL,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_CHC_MIL,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-20_ATL_AZ,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_ATL_AZ,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-18_DET_TB,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_DET_TB,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-21_ATL_AZ,2021-09-21 00:00:00+00:00,2021-09-21 00:00:00+00:00
starter,2021-09-21_ATL_AZ,2021-09-21 00:00:00+00:00,2021-09-21 00:00:00+00:00
starter,2021-09-20_BAL_PHI,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_BAL_PHI,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-17_MIN_TOR,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_MIN_TOR,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-18_MIN_TOR,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_MIN_TOR,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-19_LAD_CIN,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_LAD_CIN,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_ATL_SF,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_ATL_SF,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_CWS_TEX,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_CWS_TEX,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-20_PIT_CIN,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_PIT_CIN,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-17_SD_STL,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_SD_STL,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-20_KC_CLE,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_KC_CLE,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_KC_CLE,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-20_KC_CLE,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00
starter,2021-09-19_COL_WSH,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_COL_WSH,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-18_CWS_TEX,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_CWS_TEX,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-17_DET_TB,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_DET_TB,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-18_CLE_NYY,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_CLE_NYY,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_ATL_SF,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_ATL_SF,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-19_SD_STL,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_SD_STL,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-18_OAK_LAA,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_OAK_LAA,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-17_SEA_KC,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_SEA_KC,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-19_MIN_TOR,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-19_MIN_TOR,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00
starter,2021-09-18_PHI_NYM,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_PHI_NYM,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_PIT_MIA,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_PIT_MIA,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_SEA_KC,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_SEA_KC,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-17_COL_WSH,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_COL_WSH,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-18_BAL_BOS,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_BAL_BOS,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-16_NYY_BAL,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-16_NYY_BAL,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-17_ATL_SF,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_ATL_SF,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_BAL_BOS,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_BAL_BOS,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-18_LAD_CIN,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_LAD_CIN,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_AZ_HOU,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_AZ_HOU,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-17_CLE_NYY,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_CLE_NYY,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_CWS_TEX,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_CWS_TEX,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_PIT_MIA,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_PIT_MIA,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_CHC_MIL,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_CHC_MIL,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-16_CIN_PIT,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-16_CIN_PIT,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-15_CLE_MIN,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_CLE_MIN,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_SD_SF,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_SD_SF,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_COL_ATL,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_COL_ATL,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-17_OAK_LAA,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_OAK_LAA,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_PHI_NYM,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_PHI_NYM,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-16_OAK_KC,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-16_OAK_KC,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-17_AZ_HOU,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_AZ_HOU,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_LAD_CIN,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-17_LAD_CIN,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00
starter,2021-09-15_OAK_KC,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_OAK_KC,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-16_HOU_TEX,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-16_HOU_TEX,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-16_SD_SF,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-16_SD_SF,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-16_DET_TB,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-16_DET_TB,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-16_CHC_PHI,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-16_CHC_PHI,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-16_LAA_CWS,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-16_LAA_CWS,2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00
starter,2021-09-15_MIA_WSH,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_MIA_WSH,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-13_STL_NYM,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-13_STL_NYM,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-15_MIL_DET,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_MIL_DET,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-14_BOS_SEA,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_BOS_SEA,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-15_BOS_SEA,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_BOS_SEA,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-14_HOU_TEX,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_HOU_TEX,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-15_TB_TOR,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_TB_TOR,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_AZ_LAD,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_AZ_LAD,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_HOU_TEX,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_HOU_TEX,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_CHC_PHI,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_CHC_PHI,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_CIN_PIT,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_CIN_PIT,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-18_SD_STL,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-18_SD_STL,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00
starter,2021-09-13_TB_TOR,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-13_TB_TOR,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-15_LAA_CWS,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_LAA_CWS,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-14_SD_SF,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_SD_SF,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_STL_NYM,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_STL_NYM,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_CLE_MIN,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_CLE_MIN,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_CLE_MIN,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_CLE_MIN,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-15_NYY_BAL,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_NYY_BAL,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-14_CHC_PHI,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_CHC_PHI,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_MIA_WSH,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_MIA_WSH,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_TB_TOR,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_TB_TOR,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-12_TOR_BAL,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_TOR_BAL,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-14_MIL_DET,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_MIL_DET,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_NYY_BAL,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_NYY_BAL,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-11_WSH_PIT,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_WSH_PIT,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-13_HOU_TEX,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-13_HOU_TEX,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-14_CIN_PIT,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_CIN_PIT,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_COL_ATL,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_COL_ATL,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_AZ_LAD,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_AZ_LAD,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_LAA_CWS,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_LAA_CWS,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-13_BOS_SEA,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-13_BOS_SEA,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-12_SF_CHC,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_SF_CHC,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-13_AZ_LAD,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-13_AZ_LAD,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-12_MIL_CLE,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_MIL_CLE,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-14_OAK_KC,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-14_OAK_KC,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00
starter,2021-09-12_TB_DET,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_TB_DET,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_BOS_CWS,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_BOS_CWS,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_COL_PHI,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_COL_PHI,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-11_TB_DET,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_TB_DET,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-12_CIN_STL,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_CIN_STL,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-11_AZ_SEA,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_AZ_SEA,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-13_MIA_WSH,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-13_MIA_WSH,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-12_KC_MIN,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_KC_MIN,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-13_SD_SF,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-13_SD_SF,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00
starter,2021-09-15_STL_NYM,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-15_STL_NYM,2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00
starter,2021-09-12_NYY_NYM,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_NYY_NYM,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_MIA_ATL,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_MIA_ATL,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_AZ_SEA,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_AZ_SEA,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-11_CIN_STL,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_CIN_STL,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-12_WSH_PIT,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_WSH_PIT,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-11_KC_MIN,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_KC_MIN,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-10_AZ_SEA,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_AZ_SEA,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-11_LAA_HOU,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_LAA_HOU,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_SD_LAD,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_SD_LAD,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_BOS_CWS,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_BOS_CWS,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-12_LAA_HOU,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_LAA_HOU,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-11_MIL_CLE,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_MIL_CLE,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-10_CIN_STL,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_CIN_STL,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-11_TEX_OAK,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_TEX_OAK,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-09_NYM_MIA,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-09_NYM_MIA,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-10_COL_PHI,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_COL_PHI,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-11_MIA_ATL,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_MIA_ATL,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_TOR_BAL,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_TOR_BAL,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_TOR_BAL,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_TOR_BAL,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_COL_PHI,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_COL_PHI,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
